id,GLOBAL_SCORE
EK202310208710,145.70665127872212
EK202310244056,121.57849662926542
EK202310223702,118.16952146555589
EK202310236969,130.70877184458342
EK202310196070,147.19604735143002
EK202310227710,136.72653036189098
EK202310119702,142.52827889579387
EK202310143351,142.00389471974452
EK202310144967,134.9602616254832
EK202310207097,141.93842831566013
EK202310193281,131.92666349588535
EK202310223068,145.7867192595215
EK202310158743,146.50170996322433
EK202310142353,143.70821166502915
EK202310154024,154.1054704168857
EK202310136326,139.8386522010278
EK202320006526,152.52546497411225
EK202310240160,148.97109449976588
EK202310230270,135.1323688405678
EK202310209591,144.99035178969305
EK202310201937,145.5507926883606
EK202310138686,157.42704636642628
EK202310125946,144.9452355351972
EK202310112949,154.2685373345523
EK202310128660,165.09821562084434
EK202310223565,145.00917720891022
EK202310155372,158.540068453468
EK202310229467,140.5505813412885
EK202310232289,142.06076638042148
EK202310142439,162.0908712347588
EK202310128595,140.9525866272879
EK202310228661,127.66074698863036
EK202310220811,130.62527534389096
EK202310104677,149.10524352320772
EK202310108708,148.80062021704586
EK202310235044,119.63837687887626
EK202310141363,142.9136925653831
EK202310174855,145.63441506499242
EK202310154755,137.3184499121471
EK202310157326,142.8466767965618
EK202310228659,139.1838542645989
EK202310215026,157.24835477521447
EK202310177129,138.04194617744335
EK202310178830,167.14726218536538
EK202310222959,126.26517983767687
EK202320007347,131.81686352589458
EK202310153807,160.93003196079576
EK202310165563,159.5226765521098
EK202310240070,145.64214257868292
EK202310171642,143.63178145410026
EK202310221419,139.41107097378617
EK202310210258,144.98849501599463
EK202310108225,150.67888381124956
EK202310156515,140.95753937068983
EK202320006021,166.02203342749615
EK202310214746,147.90879354771093
EK202310166648,154.8181025585421
EK202310243041,140.22338603182166
EK202310227731,114.70373274506159
EK202310118513,130.26070937818338
EK202310240129,143.24910675277587
EK202310140813,142.64906512733745
EK202310181628,143.56810939117952
EK202310126085,125.12722074674173
EK202310246101,137.4184838556291
EK202310113312,123.61476180651847
EK202310217968,133.20140596572256
EK202310213114,131.9522925453315
EK202310219800,152.85147000136587
EK202310184495,148.85055278724474
EK202310119316,126.46960557717236
EK202310180007,137.65650450910323
EK202310199156,133.94967646090024
EK202310177234,154.6032986109818
EK202310226743,140.05379462284026
EK202310189141,143.91443127106405
EK202320006005,148.08059695433587
EK202310227823,139.80392506505174
EK202310174022,146.151659774478
EK202310134374,139.39050070317873
EK202310200180,122.29700471043097
EK202310161433,146.8725933225022
EK202310121700,141.17143168607475
EK202310237451,136.47462921622267
EK202310192827,158.5185869231017
EK202310160428,154.63537111503558
EK202310205223,135.6894118839678
EK202310111659,148.11714075597763
EK202310218773,139.08743807370405
EK202310161247,140.72285102761822
EK202310109618,142.15273256522602
EK202310155619,129.13402963751793
EK202310135096,159.5106479991324
EK202310188704,140.59508741626524
EK202310198311,155.07180800648808
EK202310138345,121.21971075791369
EK202310187653,136.43739233712694
EK202310223676,148.75509257250977
EK202310165688,132.80206668539273
EK202310104779,139.6244043349956
EK202320007241,167.29293371309757
EK202310247012,144.45047070231328
EK202310115649,128.22526474347987
EK202310158687,145.17473276218968
EK202310139898,137.4122206848217
EK202310183012,143.51287683056674
EK202310189323,170.7931324411725
EK202310236084,153.5541169355789
EK202310187745,141.40078572738415
EK202310213754,155.35852296737957
EK202310207691,126.76240645877421
EK202310213360,138.52689703494607
EK202310134511,142.29129267172752
EK202310162421,136.92559707978893
EK202310137854,147.2216865565397
EK202310150901,143.75083296984647
EK202310114810,132.1883979638936
EK202310110564,134.59190766128668
EK202310188498,120.37189633457713
EK202310122137,137.30991084576476
EK202310234827,132.62039162750003
EK202310123845,158.12565379579732
EK202310117679,154.121497779066
EK202310226733,135.335323821005
EK202310146806,137.95920576887093
EK202310186532,141.8464110383763
EK202310198523,138.74694386031098
EK202310169242,145.56162321417625
EK202310189605,150.40245387143267
EK202310177460,144.7004941376665
EK202310156053,138.50221716963753
EK202310138997,141.46219249964795
EK202310231114,131.087540981025
EK202310147763,127.91323195819328
EK202310119709,143.89556810373386
EK202310121129,135.37145746056666
EK202310137901,150.06778850129336
EK202310144077,157.67688691611508
EK202310110337,125.1074772439687
EK202310184408,139.83141673693433
EK202310215841,116.36915563394257
EK202310157214,156.0686153981762
EK202310193140,133.48507922419734
EK202310216105,137.47334575177737
EK202310246420,140.24624787252418
EK202310118424,126.99782212753456
EK202310144290,145.1001756461755
EK202310236171,139.3182962889287
EK202310161913,144.7203993311419
EK202310116195,138.7437055744025
EK202310140252,139.94415184803026
EK202310238025,143.07401012324846
EK202310146861,132.91792388569496
EK202310125756,131.4748465843873
EK202310211082,136.8587900970169
EK202310202590,139.53971300703768
EK202310212292,139.28786080531574
EK202310151188,140.35759656131088
EK202310186431,161.6435874088429
EK202310197054,148.6511979725568
EK202310229535,129.8475930253315
EK202310237693,131.66265181243523
EK202310127899,146.2499100479119
EK202310125513,127.73146327322887
EK202310143417,145.28269356279847
EK202310114922,147.58955069553477
EK202310185011,145.39284988571492
EK202310157380,141.29586415382383
EK202310242841,143.83011047807477
EK202310128764,137.8094666323929
EK202310160302,136.7373925444904
EK202310132265,132.39768403934548
EK202310142152,138.81081423654464
EK202310184138,152.38810875248052
EK202310218922,146.96693405891375
EK202310105732,133.13371211278707
EK202310202421,141.04466248263367
EK202310204745,135.23959655597506
EK202310231651,133.35000566392296
EK202310206373,151.202813977544
EK202310231327,130.2840528732945
EK202310129440,147.2298505504591
EK202310229405,154.78358193163592
EK202310233561,134.6227790433495
EK202310141433,154.7889897408218
EK202310164651,152.18139082597733
EK202310201935,152.41478641911309
EK202310184574,125.42733130438538
EK202310223915,151.01414279235541
EK202310200908,167.07582166833697
EK202310128941,148.71455744752453
EK202310186952,156.26213930085544
EK202310193974,154.95825748554557
EK202310169879,161.28691457071548
EK202310172093,124.49738365731545
EK202310184529,121.94479090866392
EK202310230089,137.8485542001969
EK202310181118,152.6546979916203
EK202310204225,146.40395901628364
EK202310112100,145.6278255004776
EK202310222373,156.78997161574426
EK202310182126,152.37019272350295
EK202310169072,139.03582233871214
EK202310203100,151.79819256621434
EK202310228065,155.38442752133767
EK202310003374,117.33886182886837
EK202310231993,135.22071686727463
EK202310166999,132.77040163355818
EK202310113561,152.29392365599654
EK202310150384,158.73725464148984
EK202310204151,151.51864253468818
EK202310243179,159.21559170089665
EK202310229664,140.986075104867
EK202310214850,139.97553520192665
EK202310203348,149.82647129704728
EK202310146725,128.49151071816814
EK202310134763,132.2962775720491
EK202310145729,159.5686253840893
EK202310246535,151.21441562261114
EK202310141577,141.08775707805228
EK202310216160,128.43903553288035
EK202310116782,134.64476901330585
EK202310211327,148.6042642731156
EK202310204090,141.69483878796075
EK202310175898,156.24825818614727
EK202310226259,142.69095638110667
EK202310151274,145.39738992726103
EK202310154215,138.32993567085285
EK202310174277,150.47068343846362
EK202320006496,157.42317929679677
EK202310141969,146.7189240945604
EK202320005622,150.503582189329
EK202310157093,146.2195769482631
EK202310139909,142.7579285475631
EK202310209908,140.43722574221513
EK202310218730,132.8835908167301
EK202310229718,116.67909165719094
EK202310111615,147.3461355395271
EK202310138168,135.07662228018415
EK202310162118,168.9839453091766
EK202310164185,137.70626781173164
EK202310123341,130.25583251526862
EK202310154152,128.83658578988815
EK202310169662,139.16990982775027
EK202310195289,142.98269096306203
EK202310247758,167.66633779666233
EK202310223580,131.6996775037199
EK202310104690,133.18633510083453
EK202310234439,137.5197583569148
EK202310225052,169.56671790974792
EK202310139674,152.2630147855849
EK202310186662,130.04063975815808
EK202310198339,144.21002228887036
EK202310219978,139.26171552882508
EK202310205279,150.91503352470073
EK202310241147,157.90530662352478
EK202310225981,166.16665311969294
EK202310168112,146.11510456156122
EK202310226106,142.92681418259747
EK202310116095,134.2168832605568
EK202310114593,138.50391162155807
EK202310175636,127.9697772058622
EK202310117905,159.8939165218128
EK202310200614,152.41494141292955
EK202310137390,151.33493025772637
EK202310196458,144.33025087226662
EK202310212839,144.48178604342823
EK202310149449,158.99148370717612
EK202310172721,143.53478161112096
EK202310133382,129.70915941294095
EK202310171991,147.17631413654428
EK202310178147,149.8011170531338
EK202310210822,120.29391529877759
EK202310169958,137.32372554502925
EK202310216612,133.21701869737967
EK202310190351,148.23247655799773
EK202310128333,141.37747841776806
EK202310156052,144.914236685718
EK202310207300,153.82692009911653
EK202310148098,139.91778117918716
EK202310236834,149.0592384197034
EK202310206502,143.70133285900113
EK202310232490,144.0194329588866
EK202310115920,132.3620153565129
EK202310155557,136.63629475186983
EK202310118792,152.72008914708476
EK202310213449,139.37589573863517
EK202310157956,144.51103505982167
EK202310202461,154.19981067188093
EK202310210080,162.5768681791023
EK202310123713,151.1721947966924
EK202310138636,150.08692636671657
EK202310197194,136.86026955654327
EK202310136131,170.12148692725947
EK202310194280,132.71923295609074
EK202310144073,168.97278111654788
EK202310196767,162.16189073089487
EK202310152659,136.10050767012447
EK202310119318,128.45211075135668
EK202310175079,154.5699760609429
EK202310246973,147.05485686249943
EK202310177069,139.59972640672598
EK202310228915,133.55587732985833
EK202310237967,136.3921144816721
EK202310004766,137.8694034302848
EK202310197580,164.54006774513314
EK202310163370,154.3146055100106
EK202310126258,123.73862519094543
EK202320006245,166.87600173445722
EK202310214455,137.4616380572169
EK202310225077,164.1969732947403
EK202310121345,122.01671474016067
EK202310118753,113.51403094087406
EK202310209148,142.81879619984832
EK202310235651,139.13923211160062
EK202310195584,156.56926596294818
EK202310131541,144.90739896805744
EK202310167958,150.7367164411742
EK202310232848,126.28800065796361
EK202310112373,130.70677390246112
EK202310247588,167.0506114940291
EK202310124781,141.41802768307448
EK202310187345,162.52658950591038
EK202310117200,153.82675601029877
EK202310103838,131.8851843401605
EK202310123310,144.62609597635048
EK202310193567,151.60243711153032
EK202310176987,143.41271898744066
EK202310217483,122.67850975122388
EK202310219653,115.3089346320553
EK202310189258,139.8621635931008
EK202310213235,130.78704276198403
EK202310148485,136.27301092635352
EK202310243846,130.73863697664441
EK202310157685,131.05948750742235
EK202310228217,180.85744077514659
EK202310167414,152.22479572214365
EK202310116553,140.76570367760237
EK202310154306,149.57841827987218
EK202310218246,145.98682909604983
EK202310214924,156.71420361140594
EK202310124301,142.3195855367765
EK202310132969,131.464906125971
EK202310116665,147.20594793792813
EK202310126109,147.13725047317658
EK202310246626,137.65197424164955
EK202310165655,128.77172787212595
EK202310222900,141.46301842742866
EK202310183920,144.53216915831504
EK202310188655,131.91610396189594
EK202310140837,147.41954482129887
EK202310110105,124.64514016296769
EK202310166926,162.18489218601235
EK202310222571,157.7747515208878
EK202310130862,161.64588683003535
EK202310159918,147.93632509026193
EK202310191732,169.6661965572207
EK202310154430,164.4136120855057
EK202310209379,137.6810417622701
EK202310242826,158.8481442270062
EK202310127621,145.94935695280202
EK202310144269,152.44063978968197
EK202310168554,170.59419638457828
EK202310225096,119.04075996450732
EK202310004191,139.41067570001667
EK202310198832,132.90273341891955
EK202310166122,157.3675529592573
EK202310197812,171.52872005335345
EK202310173577,124.49623811047684
EK202310107780,143.51609634439617
EK202310200080,135.08296921395916
EK202310244832,158.79873639838277
EK202310153701,156.17671139374625
EK202310248897,148.8258005400752
EK202310238758,138.51698704311463
EK202310180956,163.72752534968373
EK202310133597,168.93404236931661
EK202310165926,138.6710051515544
EK202310113563,142.3177523393775
EK202310219177,140.1456844394401
EK202310215546,144.22661094873342
EK202310239803,128.60776932328517
EK202310170081,120.97713746127978
EK202310206625,143.60423199283696
EK202310104069,138.82610977344467
EK202310186393,157.26389109113575
EK202310173267,131.13460010080777
EK202310110426,147.2815248433008
EK202310164765,140.1426541796123
EK202310158220,126.50846528752547
EK202310168816,142.90744693560467
EK202310204071,137.81985633010478
EK202310157259,145.45496972054528
EK202310156843,140.47373437702498
EK202310223529,136.87668554439668
EK202310149961,145.9069348403804
EK202310108241,135.77249588424624
EK202310168245,135.48706149336363
EK202310191021,131.8766832711973
EK202310165776,138.45667152360062
EK202310172874,131.09317589970613
EK202310163779,144.57932994829972
EK202310188731,163.93310833194775
EK202310105850,156.94196095715193
EK202310129025,157.1960516054954
EK202310122251,150.97587210230378
EK202310233739,127.99276817530553
EK202310145467,136.4439855502633
EK202310125541,139.35151690399755
EK202310128736,151.31944331950533
EK202310157339,150.4544823812902
EK202310204674,153.60075603100768
EK202310199931,134.68160314712742
EK202310159776,155.5767504041671
EK202310233618,149.891511798758
EK202310209554,155.65822064054444
EK202310147590,143.37066837824813
EK202310233558,129.28084214755793
EK202310141475,143.81831454994378
EK202310192184,147.75189856864222
EK202310121465,132.34178396961684
EK202310144674,161.46930422022746
EK202310225145,156.3234446835255
EK202310211862,127.73461369714633
EK202310218476,140.10994410800845
EK202310227106,159.26967114699207
EK202310184475,140.59272186171913
EK202310132027,155.29089718559314
EK202310134826,134.32380058664603
EK202310182784,155.1397415839994
EK202310236142,129.5361308659594
EK202310215997,167.89076303870092
EK202310218885,149.047874425849
EK202310189497,133.59420681686126
EK202310242392,135.4355189995806
EK202310139831,134.63342901878352
EK202310159899,133.32854219617252
EK202320007536,148.2297593446004
EK202310205864,157.54718968264143
EK202310205412,149.5846555660045
EK202310178623,145.47319685600786
EK202310144137,148.53823060641363
EK202310156851,142.8978221893956
EK202310200692,122.37870579259685
EK202310221442,141.2401561893886
EK202310225402,134.77425380420388
EK202310128314,146.20221537472872
EK202310135585,156.9332717690347
EK202310230304,168.73383518656038
EK202310106564,135.61816768807304
EK202310195276,118.35666595195588
EK202310168561,144.48510477588462
EK202310238035,143.35899408709082
EK202310210412,137.5423806285492
EK202310193015,141.88508428290106
EK202310160429,156.14191841861606
EK202310203227,131.37777169966137
EK202310144260,135.91187961169092
EK202310231994,134.95009052239786
EK202310169556,140.69020650126154
EK202310112231,153.79006449645848
EK202310179305,145.75578982458546
EK202310111693,154.21772672486463
EK202310163778,144.02217572326518
EK202310197562,154.69782011874466
EK202310147780,142.70075106930082
EK202310165497,180.01882650734888
EK202310191527,136.12331127136423
EK202310106149,136.99151779659306
EK202310179787,141.90721605477404
EK202310247018,164.9383176498675
EK202310177578,155.96371217033106
EK202310138872,171.54421107410548
EK202310204378,127.14892579245861
EK202310146296,153.56425071606608
EK202310110160,142.98932182538184
EK202310179095,143.91937229784313
EK202310220481,113.72704505158617
EK202310227227,151.56651888498038
EK202310234336,156.18639252059776
EK202310145809,143.5578141287187
EK202310209306,150.99329613973458
EK202310225649,124.99181904696482
EK202310226704,149.29278902401762
EK202310157072,157.4939092149444
EK202310121530,129.4908066302675
EK202310165600,135.91339137270595
EK202310197233,134.19530366907406
EK202310184332,135.40885587054743
EK202310143743,140.76672701703438
EK202310154640,138.65153529651803
EK202310158286,147.84377529251918
EK202310123880,131.5710135676005
EK202310182423,157.57513698921474
EK202310124053,128.53151332289184
EK202310206144,140.1646285704533
EK202310140890,153.39878973569816
EK202310127015,123.64296139864906
EK202310134941,147.47804240836018
EK202310119304,125.53089661733469
EK202310212796,140.73991812291405
EK202310108377,125.9616845790791
EK202310174180,138.40079075889471
EK202310239157,138.13700776307272
EK202310216632,137.1466883921146
EK202310172285,142.5527490140978
EK202310150279,153.8432593338972
EK202310186491,124.96660498328733
EK202310197932,136.55377941963897
EK202310120172,143.08553256301357
EK202310216664,149.90459264868167
EK202320006884,165.32757733771317
EK202310178918,149.74723455470794
EK202310144935,136.10142094021552
EK202310141510,131.93911647453265
EK202310216762,144.24198222187235
EK202310106406,132.93544334157536
EK202310111996,153.87477135579852
EK202310208681,133.99528868513025
EK202310226247,127.14462808961504
EK202310113253,164.882026181623
EK202310122999,143.36800471452784
EK202310155079,149.69300881536293
EK202310160222,144.64404703673983
EK202310210742,135.50973608477832
EK202310156801,148.43443234069596
EK202310159360,144.81462727636514
EK202310180024,140.54274888274227
EK202310213928,129.31018113394376
EK202310152334,146.12671452688207
EK202310245937,130.6420203496153
EK202310164808,174.0361587726974
EK202310146870,139.71846004199998
EK202310163950,156.0257072329884
EK202310195716,149.3830352812793
EK202310150305,157.0394330714216
EK202310229713,128.90183797005346
EK202310188916,146.83355984178075
EK202310121395,145.64931777376495
EK202310160376,149.21950732502563
EK202310244651,147.60027095818137
EK202310150169,136.57126603546874
EK202310110958,140.3192584545416
EK202310143966,123.83057249304554
EK202310221741,161.51411711848897
EK202310187012,157.02461181796008
EK202310193822,164.00235117149865
EK202310172094,140.97365256464542
EK202310178633,134.9391573241835
EK202310117674,144.74943700091572
EK202310133805,134.4414770750811
EK202310180948,168.56497924805115
EK202310203849,140.73605442797896
EK202310149491,168.52278193391058
EK202310216830,160.7514289569105
EK202310229432,132.42900203375925
EK202310109652,146.491700329751
EK202310181925,154.10070429809906
EK202310196245,134.49885034483287
EK202310248098,146.0219906214233
EK202310183221,161.54681717246248
EK202310196195,164.76525991486233
EK202310197137,138.9783079111731
EK202310110247,159.6889112632045
EK202310144126,157.94430053316515
EK202310156911,156.24500638951122
EK202310224215,137.66320379921868
EK202310236337,133.68259110001435
EK202310188431,148.60660118249913
EK202310137114,168.75940349460916
EK202310115030,147.63708858273966
EK202310117460,125.34889301630987
EK202310162361,135.78468646717107
EK202310130281,172.99960093719724
EK202310148428,145.0051770093268
EK202310163311,137.56650815667402
EK202310145526,131.01142068369037
EK202310235374,129.90889780262003
EK202310156223,153.25032864920027
EK202310151269,141.60724207865246
EK202310150741,154.2605611423811
EK202310225372,150.62541578904336
EK202310133344,149.70301535668867
EK202310127071,119.93340007148127
EK202310152237,141.6880320574153
EK202310244229,123.77219569029147
EK202310167190,140.61170242381462
EK202310154488,159.5976197651835
EK202310211108,126.35968181084479
EK202310114416,152.03998833693075
EK202310222978,165.52947488401628
EK202310187337,171.72106390318345
EK202310195712,172.94251197149305
EK202310176238,150.92746928253695
EK202310204719,158.56245401080844
EK202310184298,136.98175810527974
EK202310215525,140.73210188131316
EK202310154861,136.25686766247264
EK202310200739,113.66845425036693
EK202310242424,133.59905708720262
EK202310247300,135.1508274782633
EK202310116475,143.51077179795647
EK202310225458,125.12506241428589
EK202310126918,141.33154366785445
EK202310185579,114.33723131983943
EK202310241455,131.37675427883784
EK202310209465,138.5352789311063
EK202310142842,137.45555864164444
EK202310185122,144.79797269858747
EK202310223530,133.79185878277676
EK202310188514,143.26927060441355
EK202310171731,137.73167061178117
EK202310130376,156.80725205559784
EK202310222189,131.71216513958876
EK202310106430,146.54049390937277
EK202310127369,143.23151197649776
EK202310236443,128.51714232756137
EK202310182405,149.56582619068163
EK202310210187,117.39244150094673
EK202310116888,134.8382070610942
EK202310173132,155.25157298604316
EK202310108743,138.46046413158982
EK202310125006,115.30078662230446
EK202310213574,132.06460924503693
EK202310165356,147.89220998935298
EK202310149418,160.69996891468995
EK202310198882,123.87726577711942
EK202310231320,133.7269017080159
EK202310205653,147.0239292199738
EK202310198599,137.63815837371965
EK202310199963,128.97934966121892
EK202310173699,145.55568128305524
EK202310245726,131.76489907424258
EK202320006040,169.02320581910422
EK202310154743,142.92977237834728
EK202310188160,140.67338957795744
EK202310214367,167.18060645760514
EK202310103702,140.95486652676706
EK202310127965,148.23313026247996
EK202310203245,159.3388573155588
EK202310139888,144.76876892821087
EK202310108972,140.57026902176761
EK202310004612,123.26616932466052
EK202310143552,149.80110919967746
EK202310120024,153.27906266895732
EK202310221518,143.18721498204962
EK202310180966,170.54942308522578
EK202310193489,141.24558584051394
EK202310117005,138.20461942333557
EK202310213271,142.09364734753632
EK202310120394,154.31538928917286
EK202310183259,153.84520298566
EK202310125697,142.6470885629383
EK202310110553,143.0677969590629
EK202310150138,147.5660400499103
EK202310169349,139.24486376688148
EK202310224959,127.58385929361378
EK202310003872,136.34598640552912
EK202310189922,164.67436074027376
EK202310196746,163.60119902793429
EK202310189397,135.2859520242781
EK202310154076,151.66306927371525
EK202310003409,124.71670319740537
EK202310132461,143.75785276327176
EK202310114430,141.670992407044
EK202310207939,138.7636560570452
EK202310219274,129.12092543147776
EK202310226342,143.9282538277854
EK202310127397,138.83982442303204
EK202310237125,128.62673126709316
EK202310214068,165.6104301495038
EK202310184942,142.28289601556708
EK202310113334,135.40188694550963
EK202310121808,123.03794073886158
EK202310134472,131.68085807497462
EK202310213189,127.42951621161421
EK202310200986,134.95641780529638
EK202310183319,135.2926533171308
EK202310138451,126.75883714311423
EK202310134480,133.04791652933247
EK202310248001,149.93169231874631
EK202310215511,135.5454834465982
EK202310148692,162.57636010417443
EK202310003356,142.7299430271002
EK202310186363,144.47954255716428
EK202310117649,139.04411447773836
EK202310107222,143.8921219753757
EK202310140103,125.32069208861593
EK202310162055,152.34045129576964
EK202310160543,150.63588190313953
EK202310104526,137.98099144268147
EK202310111072,143.92431492111368
EK202310144115,148.79962687782972
EK202310227753,163.44350375593766
EK202310168401,157.25630083622903
EK202310225278,141.52503690322223
EK202310121727,133.3841348498859
EK202310209068,141.79987380365645
EK202310117324,145.78463421421878
EK202310119649,142.19842368547512
EK202310154151,141.98853608161977
EK202310235668,135.76601761015655
EK202310197052,135.99941245619218
EK202310133218,142.97935009893442
EK202310228623,136.70113707479172
EK202310236771,125.44164901749194
EK202320007756,158.41060447274518
EK202310123680,139.36276421300298
EK202310153796,150.9989551290305
EK202310184256,160.05096910957954
EK202310189360,143.3391854867204
EK202310169170,152.98945486890037
EK202310238568,160.94862223029568
EK202310147463,141.09666351863515
EK202310246348,133.42538586821507
EK202310146645,131.56659830456843
EK202310112043,153.14576795060532
EK202310126693,140.69739512756345
EK202310105633,129.71299092003258
EK202310108187,149.497322118096
EK202310142659,143.48892167361356
EK202310154109,137.9298642382808
EK202310187961,161.44660455046272
EK202310138151,132.75749904604098
EK202310145768,135.25957145565226
EK202310204437,128.24727460708098
EK202310234444,136.18066198310828
EK202310146920,138.46806127973116
EK202310191972,139.80577332490208
EK202310135664,150.05263253434694
EK202310136647,169.04702431801243
EK202310149136,143.89597859495927
EK202310004755,130.44401483215736
EK202310003806,146.42267629798422
EK202320005862,153.55616861733432
EK202310238222,127.67833134995081
EK202310165638,141.9396797115031
EK202310195278,138.45849664858244
EK202310191050,146.70920059318422
EK202310165081,174.29276120502809
EK202310141108,141.44024090637112
EK202310225501,135.6485578053791
EK202310190006,162.14351762724095
EK202310232901,154.23308201098118
EK202310183145,141.8032308494072
EK202310133834,166.66782613192936
EK202310111865,142.89166605984593
EK202310233162,137.64489731643934
EK202310144096,142.16939276712094
EK202310241460,140.31818099120437
EK202310148061,143.31575596947704
EK202310123096,144.11503997826512
EK202310168745,131.24291593794874
EK202310232533,133.25502821334806
EK202310238139,143.49794189442022
EK202310107671,143.88149441336705
EK202310003635,135.3354979187
EK202310160939,148.27867104698285
EK202310165138,155.67254715264025
EK202310177363,149.30273162183119
EK202310140380,149.07099432875373
EK202310127640,139.85432958213968
EK202310145483,145.15691343988948
EK202310144142,138.72086000202717
EK202310182466,151.702725573184
EK202310134774,140.68000989566147
EK202310239504,145.76112151471267
EK202310179694,123.68453823807099
EK202310105818,144.42342689565376
EK202310206801,151.4456651082225
EK202310133427,133.03324642941527
EK202310172349,130.0952256559539
EK202310144166,153.1702389706222
EK202310118960,125.15395935860334
EK202310199115,143.7433121785191
EK202310213777,152.8470331390539
EK202310232118,128.95598636918587
EK202310204757,148.08953301872054
EK202310241858,152.06037168733963
EK202310204589,155.87159569994068
EK202310224131,140.03088892515103
EK202310160384,150.83426916023367
EK202310158733,151.92028819936505
EK202310139320,135.32571585207813
EK202310186373,150.86278813143176
EK202310207408,140.49613802689706
