example_id,TARGET
13223,0.7950326774402048
13224,0.7949880708142834
13225,0.7949432654415176
13226,0.7948982613331087
13227,0.7948530585003082
13228,0.7948076569544164
13229,0.7947620567067838
13230,0.7947162577688104
13231,0.7946702601519461
13232,0.79462406386769
13233,0.7945776689275914
13234,0.7945310753432488
13235,0.794484283126311
13236,0.7944372922884756
13237,0.7943901028414907
13238,0.7943427147971533
13239,0.7942951281673105
13240,0.7942473429638591
13241,0.7941993591987454
13242,0.794151176883965
13243,0.7941027960315638
13244,0.7940542166536368
13245,0.7940054387623292
13246,0.7939564623698351
13247,0.7939072874883987
13248,0.7938579141303136
13249,0.7938083423079233
13250,0.7937585720336208
13251,0.7937086033198485
13252,0.7936584361790985
13253,0.7936080706239128
13254,0.7935575066668827
13255,0.7935067443206492
13256,0.7934557835979028
13257,0.7934046245113838
13258,0.7933532670738818
13259,0.7933017112982362
13260,0.793249957197336
13261,0.7931980047841197
13262,0.7931458540715753
13263,0.7930935050727407
13264,0.7930409578007029
13265,0.792988212268599
13266,0.7929352684896149
13267,0.792882126476987
13268,0.7928287862440005
13269,0.7927752478039907
13270,0.7927215111703421
13271,0.7926675763564885
13272,0.7926134433759142
13273,0.792559112242152
13274,0.7925045829687848
13275,0.7924498555694451
13276,0.7923949300578146
13277,0.7923398064476246
13278,0.7922844847526559
13279,0.7922289649867391
13280,0.7921732471637541
13281,0.7921173312976304
13282,0.7920612174023468
13283,0.7920049054919319
13284,0.7919483955804637
13285,0.7918916876820695
13286,0.7918347818109264
13287,0.7917776779812609
13288,0.7917203762073487
13289,0.7916628765035155
13290,0.7916051788841361
13291,0.7915472833636349
13292,0.791489189956486
13293,0.7914308986772124
13294,0.7913724095403869
13295,0.7913137225606319
13296,0.7912548377526194
13297,0.7911957551310702
13298,0.7911364747107551
13299,0.7910769965064943
13300,0.7910173205331571
13301,0.7909574468056627
13302,0.7908973753389795
13303,0.7908371061481252
13304,0.7907766392481672
13305,0.7907159746542223
13306,0.7906551123814564
13307,0.7905940524450853
13308,0.7905327948603739
13309,0.7904713396426365
13310,0.7904096868072369
13311,0.7903478363695885
13312,0.7902857883451537
13313,0.7902235427494445
13314,0.7901610995980224
13315,0.7900984589064982
13316,0.7900356206905319
13317,0.7899725849658331
13318,0.7899093517481608
13319,0.7898459210533232
13320,0.789782292897178
13321,0.7897184672956324
13322,0.7896544442646425
13323,0.7895902238202143
13324,0.7895258059784027
13325,0.7894611907553123
13326,0.7893963781670967
13327,0.7893313682299593
13328,0.7892661609601523
13329,0.7892007563739778
13330,0.7891351544877867
13331,0.7890693553179796
13332,0.7890033588810061
13333,0.7889371651933657
13334,0.7888707742716063
13335,0.788804186132326
13336,0.7887374007921716
13337,0.7886704182678396
13338,0.7886032385760753
13339,0.7885358617336741
13340,0.7884682877574799
13341,0.7884005166643863
13342,0.7883325484713357
13343,0.7882643831953207
13344,0.7881960208533823
13345,0.7881274614626109
13346,0.7880587050401469
13347,0.7879897516031789
13348,0.7879206011689454
13349,0.787851253754734
13350,0.7877817093778814
13351,0.7877119680557739
13352,0.7876420298058469
13353,0.7875718946455847
13354,0.787501562592521
13355,0.7874310336642393
13356,0.7873603078783713
13357,0.7872893852525987
13358,0.787218265804652
13359,0.7871469495523111
13360,0.7870754365134053
13361,0.7870037267058124
13362,0.7869318201474602
13363,0.7868597168563253
13364,0.7867874168504331
13365,0.786714920147859
13366,0.7866422267667272
13367,0.7865693367252108
13368,0.7864962500415325
13369,0.7864229667339638
13370,0.7863494868208256
13371,0.786275810320488
13372,0.7862019372513698
13373,0.7861278676319395
13374,0.7860536014807142
13375,0.7859791388162609
13376,0.785904479657195
13377,0.785829624022181
13378,0.7857545719299334
13379,0.7856793233992146
13380,0.7856038784488371
13381,0.7855282370976621
13382,0.7854523993645999
13383,0.7853763652686097
13384,0.7853001348287002
13385,0.7852237080639292
13386,0.785147084993403
13387,0.7850702656362775
13388,0.7849932500117576
13389,0.7849160381390973
13390,0.784838630037599
13391,0.7847610257266154
13392,0.7846832252255473
13393,0.7846052285538447
13394,0.784527035731007
13395,0.7844486467765821
13396,0.7843700617101673
13397,0.7842912805514091
13398,0.7842123033200026
13399,0.784133130035692
13400,0.7840537607182708
13401,0.7839741953875813
13402,0.7838944340635147
13403,0.7838144767660111
13404,0.7837343235150603
13405,0.7836539743307006
13406,0.7835734292330188
13407,0.7834926882421515
13408,0.7834117513782838
13409,0.7833306186616499
13410,0.7832492901125332
13411,0.7831677657512657
13412,0.7830860455982281
13413,0.783004129673851
13414,0.7829220179986133
13415,0.7828397105930425
13416,0.7827572074777157
13417,0.7826745086732588
13418,0.7825916142003463
13419,0.7825085240797016
13420,0.7824252383320977
13421,0.7823417569783558
13422,0.7822580800393459
13423,0.7821742075359879
13424,0.7820901394892494
13425,0.7820058759201474
13426,0.7819214168497481
13427,0.7818367622991661
13428,0.7817519122895648
13429,0.7816668668421571
13430,0.781581625978204
13431,0.7814961897190159
13432,0.7814105580859518
13433,0.7813247311004197
13434,0.7812387087838761
13435,0.7811524911578265
13436,0.7810660782438257
13437,0.7809794700634767
13438,0.7808926666384314
13439,0.780805667990391
13440,0.7807184741411048
13441,0.7806310851123713
13442,0.780543500926038
13443,0.7804557216040007
13444,0.780367747168204
13445,0.7802795776406422
13446,0.7801912130433569
13447,0.7801026533984396
13448,0.7800138987280303
13449,0.7799249490543175
13450,0.7798358043995387
13451,0.7797464647859799
13452,0.7796569302359759
13453,0.7795672007719108
13454,0.7794772764162163
13455,0.7793871571913741
13456,0.7792968431199137
13457,0.7792063342244133
13458,0.7791156305275008
13459,0.7790247320518515
13460,0.7789336388201903
13461,0.7788423508552904
13462,0.778750868179974
13463,0.7786591908171113
13464,0.7785673187896222
13465,0.7784752521204742
13466,0.7783829908326843
13467,0.7782905349493173
13468,0.7781978844934878
13469,0.7781050394883581
13470,0.7780119999571392
13471,0.7779187659230914
13472,0.7778253374095231
13473,0.777731714439791
13474,0.7776378970373015
13475,0.7775438852255085
13476,0.7774496790279148
13477,0.7773552784680725
13478,0.7772606835695813
13479,0.7771658943560897
13480,0.7770709108512956
13481,0.7769757330789445
13482,0.776880361062831
13483,0.7767847948267976
13484,0.7766890343947365
13485,0.7765930797905874
13486,0.7764969310383389
13487,0.7764005881620286
13488,0.7763040511857419
13489,0.7762073201336128
13490,0.7761103950298245
13491,0.776013275898608
13492,0.7759159627642431
13493,0.7758184556510582
13494,0.7757207545834299
13495,0.7756228595857834
13496,0.7755247706825927
13497,0.7754264878983799
13498,0.7753280112577156
13499,0.7752293407852188
13500,0.7751304765055576
13501,0.7750314184434475
13502,0.7749321666236532
13503,0.7748327210709878
13504,0.7747330818103126
13505,0.7746332488665371
13506,0.7745332222646201
13507,0.7744330020295678
13508,0.7743325881864351
13509,0.7742319807603261
13510,0.7741311797763922
13511,0.7740301852598337
13512,0.7739289972358989
13513,0.7738276157298853
13514,0.773726040767138
13515,0.7736242723730508
13516,0.7735223105730658
13517,0.7734201553926733
13518,0.773317806857412
13519,0.7732152649928694
13520,0.7731125298246808
13521,0.7730096013785297
13522,0.7729064796801486
13523,0.7728031647553176
13524,0.7726996566298655
13525,0.7725959553296694
13526,0.7724920608806547
13527,0.7723879733087947
13528,0.7722836926401114
13529,0.7721792189006751
13530,0.772074552116604
13531,0.7719696923140649
13532,0.7718646395192728
13533,0.7717593937584908
13534,0.7716539550580301
13535,0.7715483234442508
13536,0.7714424989435607
13537,0.7713364815824154
13538,0.7712302713873198
13539,0.7711238683848264
13540,0.7710172726015355
13541,0.7709104840640965
13542,0.7708035027992062
13543,0.7706963288336102
13544,0.7705889621941014
13545,0.7704814029075222
13546,0.770373651000762
13547,0.7702657065007588
13548,0.7701575694344986
13549,0.770049239829016
13550,0.7699407177113927
13551,0.7698320031087601
13552,0.7697230960482964
13553,0.769613996557228
13554,0.7695047046628303
13555,0.7693952203924261
13556,0.7692855437733863
13557,0.7691756748331303
13558,0.7690656135991251
13559,0.7689553600988861
13560,0.7688449143599765
13561,0.768734276410008
13562,0.7686234462766398
13563,0.7685124239875795
13564,0.7684012095705828
13565,0.7682898030534532
13566,0.768178204464042
13567,0.7680664138302493
13568,0.7679544311800226
13569,0.7678422565413573
13570,0.7677298899422974
13571,0.7676173314109345
13572,0.7675045809754077
13573,0.7673916386639054
13574,0.7672785045046626
13575,0.7671651785259628
13576,0.7670516607561376
13577,0.7669379512235668
13578,0.7668240499566773
13579,0.7667099569839444
13580,0.7665956723338917
13581,0.76648119603509
13582,0.7663665281161584
13583,0.766251668605764
13584,0.7661366175326216
13585,0.7660213749254938
13586,0.7659059408131915
13587,0.7657903152245732
13588,0.7656744981885448
13589,0.7655584897340613
13590,0.7654422898901243
13591,0.7653258986857837
13592,0.7652093161501374
13593,0.7650925423123313
13594,0.7649755772015585
13595,0.7648584208470601
13596,0.7647410732781257
13597,0.7646235345240919
13598,0.764505804614343
13599,0.7643878835783122
13600,0.7642697714454793
13601,0.7641514682453722
13602,0.7640329740075671
13603,0.7639142887616872
13604,0.7637954125374038
13605,0.7636763453644362
13606,0.763557087272551
13607,0.7634376382915626
13608,0.7633179984513334
13609,0.7631981677817733
13610,0.76307814631284
13611,0.7629579340745386
13612,0.7628375310969224
13613,0.7627169374100922
13614,0.7625961530441959
13615,0.7624751780294303
13616,0.7623540123960387
13617,0.7622326561743124
13618,0.7621111093945907
13619,0.7619893720872601
13620,0.761867444282755
13621,0.7617453260115574
13622,0.7616230173041968
13623,0.7615005181912503
13624,0.7613778287033425
13625,0.7612549488711461
13626,0.7611318787253808
13627,0.761008618296814
13628,0.7608851676162612
13629,0.760761526714585
13630,0.760637695622695
13631,0.7605136743715497
13632,0.760389462992154
13633,0.7602650615155607
13634,0.7601404699728704
13635,0.7600156883952309
13636,0.7598907168138376
13637,0.759765555259933
13638,0.7596402037648078
13639,0.7595146623597999
13640,0.7593889310762943
13641,0.7592630099457244
13642,0.7591368989995699
13643,0.7590105982693587
13644,0.758884107786666
13645,0.7587574275831144
13646,0.7586305576903738
13647,0.7585034981401619
13648,0.7583762489642436
13649,0.7582488101944307
13650,0.7581211818625835
13651,0.7579933640006086
13652,0.7578653566404607
13653,0.7577371598141412
13654,0.7576087735537
13655,0.7574801978912332
13656,0.7573514328588844
13657,0.7572224784888456
13658,0.757093334813355
13659,0.756964001864698
13660,0.7568344796752087
13661,0.7567047682772671
13662,0.7565748677033008
13663,0.7564447779857857
13664,0.7563144991572438
13665,0.7561840312502444
13666,0.756053374297405
13667,0.7559225283313896
13668,0.7557914933849099
13669,0.7556602694907242
13670,0.7555288566816387
13671,0.7553972549905067
13672,0.7552654644502282
13673,0.7551334850937513
13674,0.7550013169540706
13675,0.7548689600642279
13676,0.754736414457313
13677,0.7546036801664617
13678,0.7544707572248575
13679,0.7543376456657317
13680,0.7542043455223617
13681,0.7540708568280726
13682,0.7539371796162367
13683,0.7538033139202732
13684,0.7536692597736486
13685,0.753535017209876
13686,0.7534005862625166
13687,0.7532659669651778
13688,0.7531311593515142
13689,0.7529961634552281
13690,0.7528609793100685
13691,0.7527256069498308
13692,0.7525900464083588
13693,0.7524542977195422
13694,0.7523183609173181
13695,0.7521822360356709
13696,0.7520459231086319
13697,0.7519094221702788
13698,0.7517727332547374
13699,0.7516358563961797
13700,0.7514987916288247
13701,0.7513615389869387
13702,0.7512240985048348
13703,0.7510864702168735
13704,0.750948654157461
13705,0.7508106503610522
13706,0.7506724588621476
13707,0.7505340796952948
13708,0.7503955128950892
13709,0.750256758496172
13710,0.7501178165332317
13711,0.7499786870410043
13712,0.7498393700542718
13713,0.7496998656078633
13714,0.7495601737366552
13715,0.74942029447557
13716,0.7492802278595782
13717,0.7491399739236957
13718,0.7489995327029866
13719,0.7488589042325607
13720,0.7487180885475752
13721,0.7485770856832342
13722,0.7484358956747883
13723,0.7482945185575348
13724,0.7481529543668183
13725,0.7480112031380296
13726,0.7478692649066063
13727,0.7477271397080333
13728,0.747584827577842
13729,0.7474423285516095
13730,0.7472996426649617
13731,0.7471567699535695
13732,0.7470137104531511
13733,0.746870464199471
13734,0.7467270312283414
13735,0.7465834115756202
13736,0.7464396052772121
13737,0.7462956123690689
13738,0.746151432887189
13739,0.7460070668676166
13740,0.7458625143464438
13741,0.7457177753598087
13742,0.7455728499438954
13743,0.7454277381349359
13744,0.745282439969208
13745,0.7451369554830357
13746,0.7449912847127907
13747,0.7448454276948907
13748,0.7446993844657996
13749,0.744553155062028
13750,0.7444067395201338
13751,0.7442601378767206
13752,0.7441133501684386
13753,0.7439663764319849
13754,0.7438192167041031
13755,0.7436718710215825
13756,0.7435243394212603
13757,0.7433766219400189
13758,0.7432287186147875
13759,0.7430806294825423
13760,0.7429323545803055
13761,0.7427838939451455
13762,0.7426352476141775
13763,0.7424864156245636
13764,0.7423373980135112
13765,0.7421881948182746
13766,0.7420388060761551
13767,0.7418892318244996
13768,0.7417394721007013
13769,0.7415895269422008
13770,0.741439396386484
13771,0.7412890804710832
13772,0.7411385792335781
13773,0.7409878927115934
13774,0.7408370209428006
13775,0.7406859639649181
13776,0.7405347218157101
13777,0.7403832945329868
13778,0.740231682154605
13779,0.740079884718468
13780,0.739927902262525
13781,0.7397757348247715
13782,0.7396233824432498
13783,0.7394708451560474
13784,0.7393181230012985
13785,0.7391652160171843
13786,0.7390121242419313
13787,0.7388588477138119
13788,0.738705386471146
13789,0.7385517405522984
13790,0.7383979099956806
13791,0.7382438948397503
13792,0.7380896951230113
13793,0.7379353108840133
13794,0.7377807421613524
13795,0.737625988993671
13796,0.7374710514196573
13797,0.7373159294780451
13798,0.7371606232076158
13799,0.7370051326471954
13800,0.7368494578356563
13801,0.7366935988119178
13802,0.7365375556149442
13803,0.7363813282837461
13804,0.7362249168573809
13805,0.7360683213749512
13806,0.7359115418756055
13807,0.7357545783985391
13808,0.7355974309829927
13809,0.7354400996682531
13810,0.7352825844936528
13811,0.7351248854985711
13812,0.7349670027224326
13813,0.7348089362047076
13814,0.7346506859849132
13815,0.7344922521026117
13816,0.7343336345974112
13817,0.7341748335089668
13818,0.7340158488769783
13819,0.7338566807411916
13820,0.7336973291413993
13821,0.7335377941174389
13822,0.733378075709194
13823,0.7332181739565947
13824,0.733058088899616
13825,0.7328978205782792
13826,0.7327373690326512
13827,0.7325767343028453
13828,0.7324159164290199
13829,0.7322549154513792
13830,0.732093731410174
13831,0.7319323643456999
13832,0.7317708142982985
13833,0.7316090813083577
13834,0.7314471654163105
13835,0.7312850666626356
13836,0.7311227850878582
13837,0.7309603207325486
13838,0.7307976736373222
13839,0.7306348438428414
13840,0.7304718313898135
13841,0.7303086363189917
13842,0.7301452586711741
13843,0.7299816984872058
13844,0.7298179558079768
13845,0.7296540306744221
13846,0.7294899231275236
13847,0.729325633208308
13848,0.7291611609578474
13849,0.7289965064172605
13850,0.7288316696277105
13851,0.7286666506304064
13852,0.7285014494666033
13853,0.7283360661776014
13854,0.7281705008047458
13855,0.7280047533894289
13856,0.7278388239730872
13857,0.7276727125972029
13858,0.7275064193033034
13859,0.7273399441329628
13860,0.7271732871277995
13861,0.7270064483294773
13862,0.7268394277797066
13863,0.7266722255202421
13864,0.7265048415928842
13865,0.7263372760394794
13866,0.7261695289019187
13867,0.7260016002221386
13868,0.7258334900421218
13869,0.7256651984038957
13870,0.7254967253495327
13871,0.7253280709211517
13872,0.7251592351609158
13873,0.7249902181110343
13874,0.7248210198137609
13875,0.7246516403113957
13876,0.7244820796462833
13877,0.7243123378608136
13878,0.7241424149974226
13879,0.7239723110985907
13880,0.7238020262068434
13881,0.7236315603647527
13882,0.7234609136149347
13883,0.7232900860000506
13884,0.7231190775628082
13885,0.722947888345959
13886,0.7227765183923003
13887,0.7226049677446742
13888,0.7224332364459694
13889,0.7222613245391177
13890,0.7220892320670972
13891,0.7219169590729316
13892,0.7217445055996887
13893,0.7215718716904815
13894,0.7213990573884691
13895,0.7212260627368549
13896,0.721052887778887
13897,0.7208795325578597
13898,0.7207059971171118
13899,0.7205322815000266
13900,0.7203583857500335
13901,0.7201843099106063
13902,0.7200100540252639
13903,0.7198356181375698
13904,0.7196610022911336
13905,0.7194862065296092
13906,0.7193112308966947
13907,0.7191360754361351
13908,0.7189607401917185
13909,0.7187852252072787
13910,0.7186095305266951
13911,0.7184336561938907
13912,0.7182576022528339
13913,0.7180813687475388
13914,0.7179049557220634
13915,0.7177283632205107
13916,0.7175515912870294
13917,0.717374639965812
13918,0.7171975093010965
13919,0.7170201993371651
13920,0.7168427101183459
13921,0.716665041689011
13922,0.716487194093577
13923,0.7163091673765065
13924,0.7161309615823055
13925,0.7159525767555256
13926,0.7157740129407636
13927,0.7155952701826599
13928,0.7154163485258997
13929,0.7152372480152144
13930,0.7150579686953785
13931,0.7148785106112117
13932,0.7146988738075788
13933,0.714519058329389
13934,0.7143390642215959
13935,0.7141588915291978
13936,0.7139785402972385
13937,0.7137980105708054
13938,0.7136173023950306
13939,0.7134364158150918
13940,0.7132553508762102
13941,0.7130741076236519
13942,0.7128926861027279
13943,0.7127110863587937
13944,0.7125293084372487
13945,0.712347352383538
13946,0.7121652182431503
13947,0.7119829060616186
13948,0.7118004158845218
13949,0.711617747757482
13950,0.7114349017261661
13951,0.7112518778362855
13952,0.7110686761335967
13953,0.7108852966638995
13954,0.7107017394730388
13955,0.7105180046069044
13956,0.7103340921114296
13957,0.710150002032592
13958,0.7099657344164152
13959,0.7097812893089654
13960,0.7095966667563536
13961,0.7094118668047362
13962,0.7092268895003125
13963,0.7090417348893269
13964,0.7088564030180683
13965,0.7086708939328696
13966,0.7084852076801078
13967,0.7082993443062043
13968,0.7081133038576255
13969,0.7079270863808811
13970,0.7077406919225252
13971,0.707554120529157
13972,0.7073673722474191
13973,0.707180447123998
13974,0.7069933452056257
13975,0.7068060665390775
13976,0.7066186111711724
13977,0.7064309791487752
13978,0.7062431705187933
13979,0.7060551853281785
13980,0.7058670236239278
13981,0.7056786854530814
13982,0.7054901708627236
13983,0.7053014798999828
13984,0.7051126126120325
13985,0.7049235690460889
13986,0.7047343492494126
13987,0.7045449532693092
13988,0.7043553811531275
13989,0.70416563294826
13990,0.7039757087021443
13991,0.7037856084622613
13992,0.7035953322761357
13993,0.703404880191337
13994,0.7032142522554777
13995,0.703023448516215
13996,0.7028324690212502
13997,0.7026413138183277
13998,0.7024499829552363
13999,0.7022584764798085
14000,0.7020667944399215
14001,0.7018749368834953
14002,0.701682903858494
14003,0.7014906954129265
14004,0.7012983115948447
14005,0.7011057524523441
14006,0.700913018033565
14007,0.7007201083866907
14008,0.7005270235599483
14009,0.7003337636016096
14010,0.7001403285599894
14011,0.6999467184834461
14012,0.6997529334203821
14013,0.6995589734192443
14014,0.6993648385285223
14015,0.6991705287967493
14016,0.6989760442725036
14017,0.698781385004406
14018,0.6985865510411207
14019,0.6983915424313569
14020,0.6981963592238665
14021,0.6980010014674449
14022,0.6978054692109322
14023,0.697609762503211
14024,0.6974138813932078
14025,0.6972178259298933
14026,0.6970215961622812
14027,0.6968251921394288
14028,0.6966286139104367
14029,0.6964318615244502
14030,0.6962349350306569
14031,0.6960378344782883
14032,0.6958405599166199
14033,0.6956431113949701
14034,0.6954454889627008
14035,0.6952476926692179
14036,0.6950497225639705
14037,0.6948515786964504
14038,0.6946532611161945
14039,0.6944547698727818
14040,0.6942561050158346
14041,0.6940572665950198
14042,0.6938582546600467
14043,0.6936590692606681
14044,0.6934597104466803
14045,0.6932601782679234
14046,0.69306047277428
14047,0.6928605940156762
14048,0.6926605420420825
14049,0.6924603169035114
14050,0.6922599186500187
14051,0.6920593473317048
14052,0.691858602998712
14053,0.6916576857012262
14054,0.6914565954894772
14055,0.6912553324137373
14056,0.6910538965243218
14057,0.6908522878715904
14058,0.6906505065059448
14059,0.6904485524778305
14060,0.6902464258377353
14061,0.690044126636192
14062,0.6898416549237746
14063,0.6896390107511008
14064,0.6894361941688318
14065,0.6892332052276725
14066,0.689030043978369
14067,0.6888267104717124
14068,0.6886232047585358
14069,0.688419526889715
14070,0.6882156769161705
14071,0.6880116548888641
14072,0.687807460858801
14073,0.6876030948770304
14074,0.6873985569946435
14075,0.6871938472627745
14076,0.6869889657326008
14077,0.6867839124553432
14078,0.6865786874822647
14079,0.6863732908646712
14080,0.6861677226539126
14081,0.6859619829013802
14082,0.685756071658509
14083,0.6855499889767772
14084,0.6853437349077053
14085,0.6851373095028563
14086,0.6849307128138372
14087,0.6847239448922968
14088,0.6845170057899269
14089,0.6843098955584627
14090,0.6841026142496814
14091,0.6838951619154034
14092,0.6836875386074914
14093,0.6834797443778518
14094,0.6832717792784329
14095,0.6830636433612254
14096,0.6828553366782641
14097,0.6826468592816254
14098,0.6824382112234281
14099,0.6822293925558347
14100,0.6820204033310499
14101,0.6818112436013204
14102,0.6816019134189367
14103,0.6813924128362312
14104,0.6811827419055786
14105,0.6809729006793971
14106,0.6807628892101469
14107,0.6805527075503307
14108,0.6803423557524936
14109,0.680131833869224
14110,0.6799211419531523
14111,0.6797102800569509
14112,0.679499248233336
14113,0.6792880465350651
14114,0.6790766750149384
14115,0.6788651337257994
14116,0.6786534227205329
14117,0.6784415420520664
14118,0.6782294917733707
14119,0.6780172719374581
14120,0.6778048825973829
14121,0.6775923238062433
14122,0.6773795956171788
14123,0.6771666980833709
14124,0.6769536312580442
14125,0.6767403951944656
14126,0.676526989945944
14127,0.6763134155658301
14128,0.6760996721075185
14129,0.6758857596244444
14130,0.6756716781700856
14131,0.6754574277979631
14132,0.6752430085616394
14133,0.6750284205147186
14134,0.6748136637108479
14135,0.6745987382037173
14136,0.6743836440470575
14137,0.6741683812946416
14138,0.6739529500002862
14139,0.6737373502178485
14140,0.6735215820012282
14141,0.673305645404368
14142,0.6730895404812516
14143,0.6728732672859049
14144,0.672656825872397
14145,0.6724402162948375
14146,0.6722234386073788
14147,0.6720064928642158
14148,0.6717893791195846
14149,0.6715720974277632
14150,0.6713546478430726
14151,0.6711370304198753
14152,0.6709192452125751
14153,0.6707012922756179
14154,0.670483171663493
14155,0.67026488343073
14156,0.6700464276319004
14157,0.6698278043216189
14158,0.6696090135545412
14159,0.6693900553853642
14160,0.6691709298688284
14161,0.6689516370597147
14162,0.668732177012846
14163,0.6685125497830879
14164,0.6682927554253468
14165,0.6680727939945709
14166,0.6678526655457513
14167,0.6676323701339197
14168,0.6674119078141499
14169,0.667191278641557
14170,0.6669704826712993
14171,0.6667495199585751
14172,0.6665283905586247
14173,0.6663070945267313
14174,0.6660856319182183
